Study_Hours,Attendance,Math_Score,Science_Score,Pass_Fail
9.669903046820487,56.36519691481796,90.90558987713564,61.17508688300297,1.0
4.402123246019273,76.60172684186124,97.91560524387576,72.8881118874542,1.0
9.799406551827802,84.74787912833851,100.0,85.26102646658616,1.0
1.2094037238670385,84.6746037695595,51.95269515352898,64.69183996384042,1.0
6.759515745363009,72.83870541634909,95.89372099889857,77.40888914490847,1.0
4.681055104125529,91.12361413359031,100.0,82.16527662869575,1.0
3.85934054171936,55.10355135943185,79.1812219327822,56.99727117145129,1.0
4.692100679560003,51.05750331974033,90.45856998441381,73.77679161300054,1.0
1.6590008817442117,81.68896419447768,63.51167700784039,70.23004142126481,1.0
4.015508767592269,77.7080097008545,100.0,100.0,1.0
5.357815230591997,87.75024594362671,100.0,89.83324420249883,1.0
9.383445525389606,80.28591653827927,100.0,87.17713324874734,1.0
3.458603486109703,69.03773094335,85.9339625409819,69.61353510932898,1.0
2.9914349795729955,93.28309105864489,75.1923661518535,68.27874154609833,1.0
3.4872779616411624,78.39551333799182,77.61013699319749,75.03959929124223,1.0
7.0830248761031465,73.5671795795187,100.0,82.1944332593991,1.0
5.282373666940414,97.212079295211,99.53923692980317,87.8216221325651,1.0
3.438790800528798,60.94104405348511,66.8366192180526,58.77106406533045,1.0
5.792903978589419,76.66455245969941,100.0,80.60628560468008,1.0
4.704590690505452,85.44695180931267,100.0,86.48955628924213,1.0
7.274117466604247,75.85834638644383,100.0,69.01642024696235,1.0
3.1549525399069753,67.47281194045564,74.88521456710941,70.30489964921541,1.0
3.8044404602945643,88.63226277305172,88.61426493788755,98.57061272290807,1.0
3.683804034982753,71.20545247693079,87.52160299778537,71.08986367253138,1.0
2.155973854103319,89.56967327502554,51.27019152879306,56.79376588517361,1.0
5.196888798413316,65.03851561376524,100.0,89.82031368472252,1.0
5.106568417620713,82.43654892954969,85.98000705405624,86.91503690548899,1.0
4.493162192289211,68.88987594152339,87.23781879624929,72.72987643575773,1.0
3.9856740044575094,84.40814299867829,87.46381787145656,63.67976308024549,1.0
2.2085023783798707,91.16792835814086,92.39910430289832,85.0508142904471,1.0
3.631614584904786,77.80774453444697,82.35039006547011,74.23585147795389,1.0
3.7759150162362407,78.25019305247748,100.0,82.88470761308747,1.0
3.0007473232297888,46.5754329168995,76.80129917307463,62.00789902145741,1.0
4.134461722922069,56.77650911757573,72.89114547510219,63.528547216228525,1.0
5.4850457159107275,83.2096311715125,97.52958526395088,87.8067318558989,1.0
11.508581225250154,80.35834176508831,100.0,88.630146034937,1.0
4.890472411141271,93.93070788279901,84.31404072619691,76.06448480888861,1.0
5.0976272958237,87.32074187059668,98.508114065431,89.49405889980864,1.0
4.317933978389666,68.69738429681755,86.34804445555045,71.90286119204993,1.0
1.7170614876180794,72.4313440947266,69.60284352540428,68.34446329901087,1.0
4.422667683255174,79.22990571630854,90.94136482716323,74.48539383846395,1.0
4.618708428001379,72.18575305271891,82.21651150917303,72.57317420416139,1.0
15.0,93.52832656131345,100.0,75.71575665532485,1.0
4.070718492302189,67.43163494779212,78.02734034410503,65.14618147477476,1.0
5.211009876103584,86.6887018680255,64.45158407961247,66.99375899837365,1.0
4.4045765049780625,87.92619427319278,92.01182286686867,73.72363592778208,1.0
2.498426118918556,66.46885171218314,66.17206984481062,57.05341542300339,1.0
7.936016167830382,66.26733627634297,100.0,64.01291085598692,1.0
6.527124645287785,78.3103692996242,100.0,74.71748099166894,1.0
6.655981829162215,75.68938510443408,100.0,76.2860805719756,1.0
2.8442695120910635,82.07102827694838,75.82779840415644,70.30767294447229,1.0
9.03763165910687,63.22712812178214,97.62129447107716,83.64760385325214,1.0
2.223482073404234,57.212273325477646,73.47898709177474,62.42930110181627,1.0
6.010022828144999,77.09355867034141,93.74719856543177,77.98100366677149,1.0
13.399639624550852,84.83660300622094,100.0,83.93450661445421,1.0
2.7311747757818967,83.74819641167848,70.09361930269813,71.54353878654834,1.0
3.376538712354429,73.81953509872264,83.03546466749708,74.5912910620569,1.0
4.71064896267221,49.047355083620296,76.12067639804572,60.422379724913164,1.0
3.4842826124692796,67.42924514670688,92.00485710848949,88.23564496721409,1.0
2.0640463101730075,86.05341777874752,64.1382749074562,77.70727631893764,1.0
4.637991876873261,91.74504458281288,99.68367653697354,78.16164289057468,1.0
2.634907674230948,52.64001557713562,58.1089632918992,55.38435798144066,1.0
5.679119569322943,93.0574161355256,100.0,100.0,1.0
2.8300316147516917,89.23400113766303,68.88672774329201,68.30915397623856,1.0
9.727599966453369,90.89155046620162,100.0,89.10185118255454,1.0
3.02942657922728,77.50287172794455,88.57384519587934,77.05639446355553,1.0
3.8151090234260128,79.79276140297486,82.9710089420201,77.95971067993497,1.0
6.73123483291064,91.04688804314938,94.11696337927268,90.13044530651982,1.0
2.4219375050977314,70.86705341277198,76.62094026003227,57.84993387122352,1.0
5.021506394637304,94.17465973045293,87.60803429816812,79.94868692849765,1.0
8.61557297824815,79.81987831086282,100.0,67.80799274619329,1.0
2.006232093943947,90.55226928702015,72.6305329059098,67.27729395856889,1.0
4.915123739961025,90.12203201431409,100.0,80.80289765228625,1.0
5.103575625564496,45.019685328419975,85.66677433171782,71.68409973097033,1.0
6.625404561460393,86.10628875814868,100.0,73.97021353450154,1.0
2.4145782750838896,72.976373227434,79.27884459448771,65.99192737795543,1.0
2.31583819541072,57.96101925935265,69.1562898604487,67.73396075834951,1.0
5.818082748463238,76.74435562341978,100.0,79.93820591312995,1.0
5.199135369243171,92.49370354532915,100.0,73.25925448972274,1.0
5.079670641676666,73.51879492800967,88.43361501686778,78.66755472244124,1.0
5.329322421894343,87.056955145571,63.45933593877327,57.140694241514396,1.0
3.1898938462669446,81.56462778985464,72.2445684827204,65.39704000729203,1.0
5.033556785212783,63.35121874294841,100.0,76.83128705688894,1.0
5.188975281031413,98.56477621468159,97.68919924064983,100.0,1.0
3.1356117511671124,84.01128690338295,77.00775200930812,58.24310190036416,1.0
11.391725466392243,95.80936448379063,100.0,100.0,1.0
5.679802496899532,64.89498404642283,91.86912545332785,74.16229238060323,1.0
2.4703213697789836,62.60242481564735,49.91745952917225,48.930279243295125,1.0
6.223153702093873,88.11538497923326,86.15799781117965,73.33530412283655,1.0
2.752911736727241,87.7333614443442,81.75355252077186,69.8410905745655,1.0
6.642858061785083,78.18429961518864,100.0,79.35822069557668,1.0
7.99885006524572,90.14090417445166,100.0,92.83824453123943,1.0
2.9732595447392804,71.53413081196192,69.49292605167823,51.665476849550686,1.0
7.254979528493883,58.38869330876084,95.0813851845376,81.14757664486983,1.0
5.509040463630584,59.94618953726475,82.02111126497942,51.92807391252407,1.0
6.760048604185167,86.0374382429978,98.05498940407391,88.0342104005854,1.0
11.569779595003814,59.44852773296849,93.17357194759524,83.9043467573679,1.0
3.9642074238309166,94.38369650497357,85.10282246467548,68.25256216780859,1.0
3.074468121934905,85.45939800889555,79.60584841277961,78.24591430447478,1.0
2.8726725115774614,89.5412023142072,77.6395436867295,72.66700432854667,1.0
2.9805112837158,94.38766843311947,100.0,100.0,1.0
4.312204012817175,78.55246191895137,100.0,78.86884132530155,1.0
5.315228420298808,69.32701282020645,84.53600141331687,95.56849078314494,1.0
5.146646819802064,60.31603011822072,68.64933597324094,40.9914839703109,1.0
6.777386966660548,82.97614742916856,100.0,83.95919908074471,1.0
4.510919197493455,66.37652153992653,90.59424916415159,63.10272103790795,1.0
9.26984852017596,61.37259934471994,97.49419257931133,95.32888808926005,1.0
3.9261982190337834,65.22776107192946,74.75569091634445,63.28092790530032,1.0
15.0,84.12075042032285,100.0,85.45066946511031,1.0
6.127787003271887,75.37226721202181,95.0284037025984,85.14024081890494,1.0
2.919525846595063,72.69856097593726,83.18478200965284,72.73061811132614,1.0
2.6236166088363277,61.625547895614694,62.80140825185819,51.53600290421299,1.0
5.7043908771949265,68.74322024797233,93.3499162098172,69.04040739143412,1.0
4.007904785297465,87.11120108627098,84.45426698417825,77.8883343248464,1.0
6.404496021250393,54.638577652062395,86.97235315511452,74.83903180050847,1.0
5.678112165659838,83.572654062208,100.0,92.27754870365544,1.0
4.321426446366709,92.17211799838361,77.16575797122465,87.75226898198616,1.0
2.934693859325039,83.2363548883158,81.49888428314252,56.306338740550984,1.0
2.1013424190341605,66.2747607677218,64.12117204587418,57.59803500683464,1.0
3.584942819400956,84.68406610867237,88.33706091285077,88.30665854730144,1.0
6.877116131669448,67.65183382873455,95.63713090086958,79.48017900084469,1.0
4.988059079455467,73.10119898123205,99.7703811804181,65.75412699299291,1.0
2.4039918119203363,78.71070144212685,63.278766611244,49.708960317496796,1.0
4.887057885086633,78.41653789019023,100.0,88.31186637545659,1.0
5.433908594695439,85.63838535723019,96.17939056989742,86.79082882944095,1.0
2.880809358429125,69.98131170861656,62.47828281006274,63.11121789549539,1.0
4.839747514647897,66.57286492152879,95.60438194948824,73.98956880056205,1.0
4.614042446556458,92.01939099730522,90.98807732000135,84.17459820281637,1.0
2.530747847820656,81.87792475438424,57.37058789558054,48.96809001461263,1.0
5.359623232532643,88.49526044953109,100.0,89.77871603905575,1.0
5.9321829392256245,90.19535823036885,100.0,88.46476922290209,1.0
7.702351112876172,57.02846545294875,100.0,74.83881292928652,1.0
7.590527026985983,88.7646848887336,100.0,100.0,1.0
2.2505290367473143,78.01275222341893,72.41897690790475,52.65074667891801,1.0
2.804113594780642,93.2559139760006,79.48214381809244,73.1557156037806,1.0
5.798026688863439,69.0719853368769,100.0,77.0711525527809,1.0
5.7944060352017495,99.43253218993998,93.61293475894821,100.0,1.0
5.798062692104274,78.00639343029265,91.95809636376325,84.75913020165616,1.0
15.0,69.67659462673367,100.0,78.74083592238362,1.0
5.962234073255615,85.80037388330518,84.83296261969845,74.30542629588696,1.0
7.907271823623149,69.64896143699524,100.0,98.81985127924328,1.0
7.221053683117783,57.788160234240294,100.0,73.98742699300782,1.0
6.2071113435387755,91.16797876817935,99.89973329682807,74.04782368357105,1.0
3.828087677857236,85.88950009019702,77.44589077025935,73.71807845693147,1.0
6.550128123179627,70.06346500431911,100.0,86.52181594012639,1.0
3.045263378218516,94.45116776936725,87.32983755988066,85.34939643290879,1.0
3.981229521663835,87.12283725346471,86.06467673556341,83.05084725256295,1.0
3.5159797699172115,61.46606501591596,93.30935774951587,91.77540863371469,1.0
4.668963365789384,89.23862483838825,84.60523462257959,63.32628928047508,1.0
14.25815870156713,85.32161407073845,100.0,77.44189725698502,1.0
1.7618553037886067,92.9927872896973,70.16639824275397,73.01266289943673,1.0
6.316277902495669,75.35743523671053,100.0,76.22648303362658,1.0
2.0009900126408833,74.67803749970611,68.20419309559055,51.025838880779695,1.0
3.539671998653528,79.06222519055976,69.9883778263821,79.73106593486159,1.0
7.72510410048294,73.61717163398926,100.0,71.76389727348356,1.0
4.6280703471356865,78.17812258197911,87.71866082499274,74.22851079700557,1.0
2.6146431122065086,75.52384861682025,75.35845664636255,67.3807497659666,1.0
3.134119098763957,79.13861066652602,85.68939193152758,86.28338962108073,1.0
6.295271993758589,82.05222714454821,93.69765270382234,67.04837785532551,1.0
3.1106032677277935,69.50999561151059,78.19066297259042,71.95926441516539,1.0
4.993960562205151,96.55123030502043,89.60932565180667,74.91375755118813,1.0
4.584980808346516,91.47168291167908,96.82487025418475,91.09263546100473,1.0
3.2355529030638124,80.63033441121708,77.87649620521218,63.38515241767706,1.0
13.09161625323087,56.1040321223589,100.0,93.79925647395801,1.0
6.153121482343447,88.91870860297959,90.59233500620385,73.99061607752857,1.0
1.6281244475961703,68.21287480022201,54.10660769732877,31.821362701055207,1.0
4.919599660540702,97.16840200867732,82.40425624225891,70.8058657733863,1.0
3.219115935335626,78.0275475191825,72.92664649164658,64.56376116343795,1.0
6.863494177616729,67.13560423581714,73.1266750827564,73.27462439039138,1.0
3.0154215282868386,71.74594540022515,74.14969066506175,56.18665390106889,1.0
4.231818386392085,79.42968639210096,82.45619239195693,63.69610293587744,1.0
5.768970487114573,79.63460553358662,98.35397961105154,92.45933006412528,1.0
6.90936402806898,67.77396175213104,99.66723216636974,72.32005392318739,1.0
2.45923861630905,83.00203282209905,86.47320414233602,75.6997819329215,1.0
3.791453224252269,83.9311555235476,100.0,85.51702163695742,1.0
3.5343427104409457,56.16092708953414,89.77956326922404,75.81851599710735,1.0
3.2327571622280167,87.15984507624187,77.26012585396018,65.5152714299597,1.0
10.834409347724172,73.42451551508108,100.0,77.2689480096197,1.0
5.487599198868655,68.46832749211994,100.0,86.37282103244233,1.0
2.385856126525902,77.88399458308344,55.530203956102504,47.27997486053015,1.0
7.091741751759049,83.04291981543595,100.0,75.7288304421338,1.0
12.949770921198137,49.28433011913927,100.0,89.67926592664134,1.0
7.509978705421662,94.83903855816071,100.0,92.8725707626656,1.0
2.0965958738672876,63.58339192731911,73.37981406774337,78.2225673990069,1.0
3.51796593625572,78.30706449286512,75.01742890435976,74.44535434136041,1.0
8.443995310264812,75.78589131517262,100.0,75.01202904998254,1.0
3.1461052749579053,86.09399009104605,85.31030752841436,77.70696720857923,1.0
5.5952035067711,87.19993626498801,89.73047931167318,72.12629673342285,1.0
6.601632894665626,82.51524736051262,100.0,73.29017269835626,1.0
2.819430077114398,44.03809307322393,76.97122052508975,59.109877837647744,1.0
4.350267432598382,55.85076495435296,85.35249885768495,78.76916519364303,1.0
0.886358599841788,83.22422077939409,56.37787740084239,58.30866002276854,1.0
2.685336858063104,75.38699604750977,70.23163320273326,53.11238940134508,1.0
3.9500013642922736,80.66519933165239,79.84864957124613,68.16836196450087,1.0
2.4015357031133386,83.51151934711372,69.13808518732,63.956030817810905,1.0
10.137137413699387,86.98557242688943,100.0,73.88421485361113,1.0
2.192251967199662,88.79033374816535,73.9109780723068,75.20113032223672,1.0
3.5965597251482073,73.94155470412277,78.00351573881169,67.56089174792271,1.0
4.784446234032962,74.34287226699546,97.68570506810312,72.1238091136148,1.0
9.213194529078576,73.42414100014811,100.0,73.10743945010108,1.0
2.1859902387796644,80.28951402677453,63.66553748665046,69.42909060538311,1.0
8.017141012386736,87.02949728612295,100.0,84.35939520005884,1.0
4.504678532190159,85.44205732115196,80.72589344800207,83.11935310948313,1.0
2.7435307190293567,96.36777709992518,62.029527783844756,75.2714687078981,1.0
5.646589514391975,73.03146260859273,94.59269792550033,89.00076725241615,1.0
4.950704292569462,96.57048543463462,89.54289984161588,77.72667300311811,1.0
3.319756913493811,62.08450202126568,75.39368341253748,45.209701836491135,1.0
4.640866258684212,70.15140476812068,78.75418335386956,71.66217973761145,1.0
3.696340224288872,49.000925885329345,90.23313777719115,89.69599257932805,1.0
4.743421319149954,66.63896800387879,81.64752292543733,70.1979390231913,1.0
6.240531389070991,86.68821622553389,96.62439541091146,69.05619588235162,1.0
9.904690254912223,76.80485611225963,100.0,79.96194325101098,1.0
2.413534451674805,87.6231497366603,60.374959381805255,58.31723531646129,1.0
13.020391264010003,80.83704144861154,100.0,77.38349975036394,1.0
1.6886950995395271,57.124128306505874,65.59829803522986,36.832002542122964,1.0
4.154148412726665,75.74355178680511,82.07112396893831,71.81569097389684,1.0
6.01441208543478,92.05866395773884,92.10012527908422,76.60281051604571,1.0
5.157726769451403,82.1523665665797,100.0,100.0,1.0
3.282647429888199,79.24852823961311,72.65414793104767,67.51587710351836,1.0
4.038764687606633,83.40867884154932,84.54455805702256,79.61955758341279,1.0
3.5025789242682723,58.85078277924789,69.7236846862388,59.624046688248264,1.0
3.337819072913685,71.2521081688116,82.78783038621981,72.951769329507,1.0
6.8537849595216445,78.0975838007345,100.0,72.40112245324974,1.0
5.357555153694088,69.0779954545834,73.60190960773552,57.01560537456123,1.0
3.169409212961918,72.18382050295695,79.70371157005513,78.9382798101848,1.0
7.027281545954732,90.89550571287457,100.0,89.8547969004165,1.0
5.226018778827973,56.21739762426975,84.35450473694608,67.10357749765609,1.0
6.729030382938882,93.47893132397888,93.7095198103942,88.1818200637987,1.0
6.139936628175953,93.13332248134041,100.0,92.67355977499284,1.0
2.9609272947797947,91.08529449099436,90.10060397079506,97.21463874130907,1.0
3.3868811389308005,45.6479587561929,84.30767467078363,69.44949477187174,1.0
6.512001132185481,69.46636506110111,100.0,75.39321240813781,1.0
6.081097154351534,90.89108207042142,100.0,87.25264455075894,1.0
4.435095740515443,89.90354465146862,82.35625974323436,80.49061576752878,1.0
4.75246623966183,83.83925976213378,100.0,94.73312404385638,1.0
8.489519883453426,73.07772206461965,100.0,71.69528943590089,1.0
3.3341384347330836,75.78584666449501,69.17519734236872,65.60946122849161,1.0
5.891724213628026,77.02269456090208,100.0,78.22649949219549,1.0
4.050756580951337,60.256523637672686,89.21515660665689,69.96885895523883,1.0
4.019507563100371,80.38094795315008,95.36457633946209,89.59811002220063,1.0
7.76315191229566,78.06462623223982,100.0,91.58291356190315,1.0
6.7714021280243895,80.43650981628912,93.30197556098632,75.97346516636777,1.0
6.731209316971349,95.26816217575593,100.0,87.79089626683052,1.0
8.608408030228063,77.22029975829699,98.33366860655399,79.98897361528036,1.0
4.529003425022684,79.79656626816497,89.29617473446909,100.0,1.0
6.302689743195596,80.87735338761799,97.33769081122392,86.53871957694325,1.0
3.8376746439553457,68.98023736666605,100.0,77.08019474315088,1.0
5.270278335501205,90.31203003235856,100.0,98.63974317624073,1.0
4.1993446307500335,85.88321349274715,98.6064547907541,97.06085197754369,1.0
4.704398783920354,93.41936986487933,98.57762959925482,100.0,1.0
6.035016042071006,83.31254546312779,95.41612812029175,100.0,1.0
2.976921337832107,97.7777065541433,78.63166318384695,80.25942460245054,1.0
12.75844796705348,96.45374754683796,100.0,86.49193555914258,1.0
2.7101156499792687,83.66625969037693,78.3703766300678,69.9715814382883,1.0
2.4422156818789773,96.09213534691811,79.64220257367255,72.63136645810205,1.0
7.996911756792912,80.48199357254795,100.0,82.86635577707737,1.0
6.658081280219176,69.11082215604603,95.57469548089836,90.64394572614677,1.0
6.123047367896502,56.127359666566214,86.91684023552956,72.07302735367175,1.0
6.13599810132054,89.68130903853839,87.23199257824118,86.77003153100614,1.0
4.454329807488152,86.01758019230466,100.0,92.61564847670886,1.0
2.861576836284245,92.79504682883167,100.0,79.76976966078968,1.0
4.65481551840794,88.07855558469394,100.0,73.87829775804053,1.0
3.194463465299197,54.686606293571884,63.054450288547216,45.1821327272169,1.0
7.297704646390049,68.1741997877223,100.0,80.22118901569814,1.0
4.163979840027014,86.59764190497852,99.05145276395888,87.73017011790992,1.0
2.9661102123434357,97.87885736106693,77.26728119552325,68.47646569032459,1.0
3.816398127208826,97.98678981462842,93.44465891585021,90.63314037794964,1.0
5.509455109835351,84.58545884318985,92.0746381471966,77.14785691633992,1.0
3.380885723699411,79.00361755178207,96.8090839254624,85.62274176365165,1.0
2.970973872357475,59.965473164678585,78.46562721655843,67.85968712982172,1.0
5.062414815615262,81.78309211963479,84.30389788333437,89.2448116765601,1.0
5.065654176120876,72.53565177094988,98.10862106713483,75.38123770038217,1.0
3.478246934183405,95.81972594368327,96.02559410222281,100.0,1.0
3.5412538069458344,68.20095784817052,82.71163305297858,66.78353588480228,1.0
5.033043993064437,74.43046699664269,96.44699454364378,71.67853445699271,1.0
2.172672179824188,94.27574550931375,71.77286333500105,67.36083351295117,1.0
2.217250939088272,59.04407993943431,56.494703740378284,77.27622179524612,1.0
3.1292015913393985,87.22899166765136,79.39701957050787,80.18535391303479,1.0
4.028025977814869,74.76523319263033,90.6995708208559,83.26645904065528,1.0
5.235455142708909,87.20901888169227,94.427826197393,89.90277700764572,1.0
9.371546292118095,93.667591823071,100.0,82.57677064859574,1.0
6.881452931826504,76.9774780630125,97.5561096031867,86.29312734576006,1.0
4.137247596677844,70.3223148392213,82.03248986205692,71.50722427382108,1.0
4.439278645648636,55.15791477087673,92.32961205308187,90.13484538048793,1.0
2.7148462384156984,89.29625887231455,79.6753086398772,72.76246608968373,1.0
4.4403954242920465,64.96477864035015,81.9841658215642,67.3556594465457,1.0
3.879361896867263,95.69636709995686,98.9234306848721,79.06727972044885,1.0
5.266464582246097,74.00001130005364,85.9686678225809,76.09818563082226,1.0
2.9635400845071382,85.29461640751107,71.84175285048585,69.69176494499298,1.0
5.81053853210869,52.91966694595535,62.35789890179609,44.621757115324186,1.0
9.644323042593037,78.98028450993169,100.0,89.42136573447094,1.0
4.244482591540198,89.70019021822336,100.0,89.80547423400354,1.0
5.478634335486834,73.1470072233107,73.07430348251314,73.88897996149144,1.0
6.328555403761465,71.22385096045114,88.00802514551239,85.54933273716412,1.0
3.6670582139693346,74.06947861876685,87.167180996187,76.5851567699985,1.0
5.013058665596589,73.5387394716318,68.89012245412641,54.639914539158084,1.0
4.509995701414209,82.28654955645047,85.11051622045862,69.38969862125397,1.0
4.705998865709404,79.18112832905663,100.0,99.93324697044406,1.0
3.0449823600932824,41.6017621641732,92.63437696697363,74.48833145469666,1.0
4.536950485483153,87.55458019228277,94.41915701184118,97.57355618315384,1.0
5.74884603798669,79.04381962139414,87.33512052088047,80.932186836793,1.0
9.258775494486153,83.56975416206308,100.0,92.7438359298402,1.0
7.240102856840267,75.59663685969427,100.0,92.62911630184412,1.0
13.152228721081357,90.44301357686062,100.0,78.30349220009674,1.0
3.053615256150728,53.27688884432982,92.89036863405073,78.13424181360168,1.0
6.932082813681047,94.85927751928077,100.0,79.07586429295965,1.0
4.91194995691845,85.60964677279928,94.28124080546118,80.83949913536297,1.0
13.395267415255555,69.79124157890685,100.0,89.07960540476577,1.0
2.9917271336961715,73.62563769008099,100.0,76.52245641375657,1.0
2.945089122367347,82.5562340673759,84.74099689925491,80.30464323917498,1.0
3.3211253199121544,89.22216283106141,76.22263562589113,59.21332562060938,1.0
1.5496857025863573,80.10432385924133,60.52492968469451,67.53487414282698,1.0
3.445684192203623,94.05003184107353,76.0633495805818,66.73885361777918,1.0
3.0661836244781058,80.41244833056675,55.12149328225224,46.45059556993965,1.0
4.831692852112609,79.9775278099951,94.83731319744,70.89877747227837,1.0
5.316833864244638,56.291256652958324,100.0,76.62342066789039,1.0
11.451095698430741,93.93536213328767,100.0,73.52617797100314,1.0
7.208147035956284,84.91186901969702,100.0,82.59518069107277,1.0
3.3586804451095222,79.24508589585687,74.31795967901394,76.66748515714578,1.0
2.859917174152356,72.61285234279985,81.24044823164851,69.88119143279525,1.0
5.731398605963911,58.70012392011864,89.93732124913565,65.27600073116555,1.0
2.3160968960068966,88.7307871072777,59.66534532292914,61.3220056800564,1.0
11.197934962210192,81.98523329553072,100.0,87.50021286610539,1.0
8.082652192832223,68.02551953272133,95.61730195602048,96.19009497644434,1.0
3.5445534076336007,74.68919357119117,95.4256899824173,88.0615898502536,1.0
1.9030021830097161,72.85794508306533,79.28223151038158,72.51393609126292,1.0
8.819244308879918,83.96186055973368,100.0,94.03290449882311,1.0
